density	 t_tilde	 bins	 Energy	 EnVariance	 VarianceofTotE	 VarianceOfV 
1	0.06	161	0.00379901	5.03985e-05	0.410813	0.0130473
1	0.06	162	0.00380201	5.01767e-05	0.410891	0.0129978
1	0.06	163	0.00379854	4.99887e-05	0.41089	0.0129412
1	0.06	164	0.00379781	4.96892e-05	0.410909	0.0128622
1	0.06	165	0.00380339	4.97003e-05	0.410826	0.0128601
1	0.06	166	0.00379766	4.97307e-05	0.411064	0.0128313
1	0.06	167	0.00379428	4.95475e-05	0.4109	0.012789
1	0.06	168	0.00379929	4.95052e-05	0.410608	0.0127607
1	0.06	169	0.00379867	4.92161e-05	0.410919	0.0126888
1	0.06	170	0.00380209	4.90448e-05	0.410908	0.0126474
1	0.06	171	0.00380026	4.87923e-05	0.410546	0.0126014
1	0.06	172	0.00380682	4.89485e-05	0.410435	0.0126318
1	0.06	173	0.00380156	4.89481e-05	0.410782	0.0125929
1	0.06	174	0.00380114	4.86686e-05	0.410822	0.0125201
1	0.06	175	0.00380141	4.83912e-05	0.410706	0.0124496
1	0.06	176	0.00380356	4.81639e-05	0.410725	0.0123946
1	0.06	177	0.00380557	4.79337e-05	0.411008	0.0123552
1	0.06	178	0.00380581	4.7665e-05	0.410572	0.0122991
1	0.06	179	0.00380118	4.76223e-05	0.41033	0.0123035
1	0.06	180	0.00379922	4.73982e-05	0.410186	0.012249
1	0.06	181	0.00379812	4.71492e-05	0.409654	0.0122164
1	0.06	182	0.00378905	4.77542e-05	0.409786	0.0123202
1	0.06	183	0.00379203	4.75863e-05	0.409833	0.0122826
1	0.06	184	0.0037865	4.76484e-05	0.409929	0.0122744
1	0.06	185	0.00375678	5.58931e-05	0.692668	0.285264
1	0.06	186	0.00376154	5.57949e-05	0.691258	0.283765
1	0.06	187	0.00375836	5.55873e-05	0.689831	0.282259
1	0.06	188	0.00376069	5.53407e-05	0.688159	0.280771
1	0.06	189	0.00376177	5.50584e-05	0.686978	0.279291
1	0.06	190	0.00376824	5.51474e-05	0.685679	0.27788
1	0.06	191	0.00377365	5.5123e-05	0.684092	0.276469
1	0.06	192	0.00377337	5.48366e-05	0.682242	0.275035
1	0.06	193	0.00377335	5.45525e-05	0.680692	0.273615
1	0.06	194	0.003772	5.42881e-05	0.679456	0.272208
1	0.06	195	0.00377711	5.42501e-05	0.677676	0.270853
1	0.06	196	0.0037838	5.43834e-05	0.676235	0.269534
1	0.06	197	0.00378184	5.41424e-05	0.675232	0.26817
1	0.06	198	0.00377733	5.40565e-05	0.673925	0.266838
1	0.06	199	0.00377705	5.37856e-05	0.672527	0.2655
1	0.06	200	0.00377278	5.36856e-05	0.671196	0.264193
1	0.07	1	0.0062987	0	0.409	0
1	0.07	2	0.00642382	8.84709e-05	0.406274	0.0351366
1	0.07	3	0.00635771	7.9952e-05	0.412076	0.0294751
1	0.07	4	0.00643497	8.98514e-05	0.410486	0.0348332
1	0.07	5	0.00626106	0.000171362	0.419313	0.0627246
1	0.07	6	0.00637508	0.000176711	0.407743	0.0623802
1	0.07	7	0.00637241	0.000151487	0.40302	0.0540003
1	0.07	8	0.00632309	0.000140351	0.407654	0.049347
1	0.07	9	0.00639078	0.000140132	0.407575	0.0516905
1	0.07	10	0.00627319	0.000168382	0.414267	0.0608165
1	0.07	11	0.00622477	0.000159883	0.416057	0.0576611
1	0.07	12	0.00627519	0.000154302	0.414076	0.0560399
1	0.07	13	0.00630249	0.000144829	0.409757	0.0523867
1	0.07	14	0.00628962	0.000135055	0.414042	0.0487647
1	0.07	15	0.00629829	0.000126329	0.410203	0.0457071
1	0.07	16	0.00620537	0.000148728	0.418706	0.0512854
1	0.07	17	0.00618992	0.00014078	0.417554	0.0487928
1	0.07	18	0.00614015	0.000141483	0.424461	0.0478234
1	0.07	19	0.00613084	0.000134342	0.422455	0.0457113
1	0.07	20	0.00613863	0.000127851	0.419977	0.0435259
1	0.07	21	0.00615159	0.000122418	0.420019	0.0418333
1	0.07	22	0.00612742	0.000119216	0.422373	0.0404961
1	0.07	23	0.00616671	0.000120333	0.420929	0.0413725
1	0.07	24	0.00619815	0.000119356	0.417574	0.0408513
1	0.07	25	0.00615867	0.000120934	0.418938	0.041623
1	0.07	26	0.00615188	0.000116474	0.417283	0.0402984
1	0.07	27	0.00614726	0.000112252	0.416811	0.0388657
1	0.07	28	0.00615852	0.000108806	0.417615	0.0379192
1	0.07	29	0.00616245	0.000105125	0.417544	0.0366559
1	0.07	30	0.00615705	0.00010176	0.416388	0.0356068
1	0.07	31	0.00614594	9.90815e-05	0.416091	0.0347557
1	0.07	32	0.00612967	9.73123e-05	0.415745	0.0343208
1	0.07	33	0.00611678	9.52129e-05	0.416662	0.0335051
1	0.07	34	0.00611557	9.24202e-05	0.417425	0.0325269
1	0.07	35	0.00611506	8.9781e-05	0.417494	0.0315964
1	0.07	36	0.00609564	8.93629e-05	0.418217	0.0314402
1	0.07	37	0.00609262	8.69988e-05	0.420716	0.0307237
1	0.07	38	0.0060715	8.72349e-05	0.421779	0.0307246
1	0.07	39	0.00607327	8.50159e-05	0.423042	0.0300423
1	0.07	40	0.00605259	8.53677e-05	0.423544	0.0302125
1	0.07	41	0.00603168	8.5809e-05	0.423957	0.03043
1	0.07	42	0.00601831	8.48004e-05	0.426243	0.0298774
1	0.07	43	0.00601687	8.28406e-05	0.426128	0.0291872
1	0.07	44	0.00597993	8.8813e-05	0.428664	0.0308054
1	0.07	45	0.00598036	8.68404e-05	0.428914	0.0301265
1	0.07	46	0.00596945	8.56357e-05	0.43089	0.0295758
1	0.07	47	0.00598327	8.49218e-05	0.430936	0.0294938
1	0.07	48	0.00596734	8.46334e-05	0.431817	0.0293189
1	0.07	49	0.00597489	8.32427e-05	0.431151	0.0288327
1	0.07	50	0.00596667	8.19829e-05	0.430462	0.0285221
1	0.07	51	0.00596685	8.03756e-05	0.431183	0.0279861
1	0.07	52	0.00596462	7.88607e-05	0.431717	0.0274485
1	0.07	53	0.00594069	8.09232e-05	0.433426	0.0279197
1	0.07	54	0.00592759	8.04778e-05	0.433243	0.0278756
1	0.07	55	0.00593483	7.93403e-05	0.432561	0.0274724
1	0.07	56	0.00594214	7.8259e-05	0.43188	0.0270886
