density	 t_tilde	 bins	 Energy	 EnVariance	 VarianceofTotE	 VarianceOfV 
1	0.018	98	-0.000903585	6.88462e-06	0.0462598	0.000758471
1	0.018	99	-0.000903392	6.81778e-06	0.0462633	0.000750776
1	0.018	100	-0.000903147	6.754e-06	0.0463768	0.000749105
1	0.02	1	-0.00105257	0	0.025785	0
1	0.02	2	-0.000961136	6.46571e-05	0.0374562	0.00408326
1	0.02	3	-0.000927066	5.13017e-05	0.0464431	0.00609649
1	0.02	4	-0.000914141	4.00713e-05	0.0460084	0.00458512
1	0.02	5	-0.000885644	4.09554e-05	0.0514133	0.00498311
1	0.02	6	-0.000888479	3.42275e-05	0.050103	0.0042673
1	0.02	7	-0.000899054	3.09283e-05	0.0480529	0.00387973
1	0.02	8	-0.000889677	2.84482e-05	0.0482291	0.00336369
1	0.02	9	-0.000882314	2.62227e-05	0.0486696	0.00297512
1	0.02	10	-0.000883743	2.36393e-05	0.0481088	0.00271133
1	0.02	11	-0.000891695	2.27887e-05	0.047688	0.00242659
1	0.02	12	-0.000888507	2.11115e-05	0.0479286	0.00222362
1	0.02	13	-0.000890595	1.95905e-05	0.0479861	0.0020507
1	0.02	14	-0.000882615	1.97498e-05	0.0489071	0.00195282
1	0.02	15	-0.000888537	1.93007e-05	0.048587	0.00179814
1	0.02	16	-0.000887282	1.81352e-05	0.0491771	0.00174933
1	0.02	17	-0.000880595	1.82599e-05	0.0509059	0.00208252
1	0.02	18	-0.000877327	1.75353e-05	0.0512585	0.00197311
1	0.02	19	-0.000881684	1.71451e-05	0.049948	0.0021196
1	0.02	20	-0.000883093	1.63456e-05	0.0497027	0.00201919
1	0.02	21	-0.000883477	1.55717e-05	0.0495654	0.0019259
1	0.02	22	-0.000889903	1.61355e-05	0.0488658	0.00185284
1	0.02	23	-0.000882506	1.70454e-05	0.0499693	0.00189336
1	0.02	24	-0.000883373	1.63572e-05	0.0501078	0.00181896
1	0.02	25	-0.000878441	1.64294e-05	0.051101	0.00188046
1	0.02	26	-0.000878201	1.57993e-05	0.0509514	0.00181341
1	0.02	27	-0.000877458	1.52316e-05	0.0509439	0.0017463
1	0.02	28	-0.000879519	1.48264e-05	0.0507523	0.00168294
1	0.02	29	-0.000872428	1.59209e-05	0.0516623	0.00169734
1	0.02	30	-0.000871149	1.54415e-05	0.05212	0.00168075
1	0.02	31	-0.000873649	1.51444e-05	0.0515921	0.00166809
1	0.02	32	-0.000873946	1.46741e-05	0.0516405	0.00161651
1	0.02	33	-0.000868515	1.52013e-05	0.0525661	0.00168313
1	0.02	34	-0.000869981	1.48248e-05	0.0523772	0.00163602
1	0.02	35	-0.000865583	1.50396e-05	0.0529789	0.00162769
1	0.02	36	-0.000866246	1.46364e-05	0.0529082	0.0015824
1	0.02	37	-0.000866166	1.42411e-05	0.0529294	0.00153975
1	0.02	38	-0.000866553	1.38716e-05	0.0528267	0.00150107
1	0.02	39	-0.000867722	1.35651e-05	0.05264	0.00146687
1	0.02	40	-0.000869652	1.33624e-05	0.0523923	0.00143548
1	0.02	41	-0.000871154	1.31208e-05	0.052313	0.00139779
1	0.02	42	-0.000874903	1.33332e-05	0.0520305	0.00135653
1	0.02	43	-0.000871861	1.33656e-05	0.0524396	0.00134605
1	0.02	44	-0.000873251	1.31339e-05	0.0522208	0.00132205
1	0.02	45	-0.000871731	1.29297e-05	0.0524173	0.00129769
1	0.02	46	-0.000871653	1.26488e-05	0.0524106	0.00126953
1	0.02	47	-0.000873504	1.25144e-05	0.0522033	0.0012452
1	0.02	48	-0.000875742	1.24522e-05	0.0519308	0.00122614
1	0.02	49	-0.000877563	1.23304e-05	0.0517506	0.00120174
1	0.02	50	-0.000874988	1.23498e-05	0.0520545	0.00118799
1	0.02	51	-0.000877504	1.23613e-05	0.0516604	0.00118962
1	0.02	52	-0.00087907	1.22224e-05	0.0513525	0.00118547
1	0.02	53	-0.000879553	1.20013e-05	0.0514084	0.00116422
1	0.02	54	-0.000877611	1.19351e-05	0.0516471	0.00114995
1	0.02	55	-0.000874939	1.20134e-05	0.0519009	0.00113206
1	0.02	56	-0.000873738	1.18588e-05	0.0519826	0.00111135
1	0.02	57	-0.000874084	1.16558e-05	0.0518233	0.00109924
1	0.02	58	-0.000875673	1.15627e-05	0.0516141	0.0010859
1	0.02	59	-0.00087505	1.13835e-05	0.0517268	0.00107041
1	0.02	60	-0.000874318	1.12172e-05	0.0518607	0.00105673
1	0.02	61	-0.000875101	1.10606e-05	0.0517104	0.00104426
1	0.02	62	-0.000874364	1.09067e-05	0.0519222	0.00104027
1	0.02	63	-0.000874733	1.07399e-05	0.0518768	0.0010239
1	0.02	64	-0.000873113	1.06935e-05	0.0521516	0.00102442
1	0.02	65	-0.000873644	1.05422e-05	0.0519804	0.00101723
1	0.02	66	-0.000874576	1.04236e-05	0.0517505	0.00101587
1	0.02	67	-0.00087424	1.02734e-05	0.0518269	0.00100236
1	0.02	68	-0.000874755	1.01352e-05	0.0516663	0.000995261
1	0.02	69	-0.000875888	1.00515e-05	0.0514543	0.000991121
1	0.02	70	-0.000876677	9.93879e-06	0.0512179	0.000993541
1	0.02	71	-0.000879475	1.01849e-05	0.0508417	0.00100126
1	0.02	72	-0.000878663	1.00757e-05	0.0509522	0.000989617
1	0.02	73	-0.000878129	9.95185e-06	0.0510036	0.000976333
1	0.02	74	-0.000880282	1.00475e-05	0.0507483	0.000970505
1	0.02	75	-0.000879787	9.92565e-06	0.0509125	0.000966263
1	0.02	76	-0.000880436	9.81625e-06	0.0507606	0.00095979
1	0.02	77	-0.0008813	9.72669e-06	0.0506435	0.000949373
1	0.02	78	-0.000879431	9.77983e-06	0.0507939	0.000936447
1	0.02	79	-0.000879171	9.6595e-06	0.0508544	0.000925726
1	0.02	80	-0.000877197	9.7384e-06	0.0509995	0.00091227
1	0.02	81	-0.0008745	9.98451e-06	0.051251	0.000903999
1	0.02	82	-0.000874231	9.86637e-06	0.0513317	0.000895193
1	0.02	83	-0.000874137	9.74795e-06	0.0513816	0.000885372
1	0.02	84	-0.000874582	9.64207e-06	0.0512983	0.000876532
1	0.02	85	-0.000876119	9.65027e-06	0.0510861	0.000874449
1	0.02	86	-0.000877111	9.58891e-06	0.0510886	0.000862925
1	0.02	87	-0.000877435	9.48417e-06	0.0510193	0.000854325
1	0.02	88	-0.000879131	9.52693e-06	0.0507629	0.000858704
1	0.02	89	-0.000879304	9.42146e-06	0.0507482	0.000848999
1	0.02	90	-0.000878425	9.35772e-06	0.0509016	0.00084595
1	0.02	91	-0.000877572	9.29369e-06	0.0510918	0.000848041
1	0.02	92	-0.000877845	9.19667e-06	0.0511461	0.000840354
1	0.02	93	-0.000876161	9.25052e-06	0.051294	0.000831907
1	0.02	94	-0.000874977	9.22767e-06	0.0513806	0.000822507
1	0.02	95	-0.000875985	9.18548e-06	0.0512432	0.000817365
1	0.02	96	-0.000876345	9.09683e-06	0.0512013	0.000809004
1	0.02	97	-0.000873832	9.34355e-06	0.0516421	0.000853393
1	0.02	98	-0.000873343	9.26102e-06	0.0517623	0.000849477
1	0.02	99	-0.000872698	9.18992e-06	0.0518981	0.000846615
1	0.02	100	-0.000871396	9.18975e-06	0.0520364	0.000840512
1	0.022	1	-0.000770129	0	0.0716095	0
1	0.022	2	-0.000840261	4.95905e-05	0.0596495	0.00578315
1	0.022	3	-0.00086825	4.01904e-05	0.0534641	0.00535007
1	0.022	4	-0.000889833	3.54677e-05	0.0495976	0.00458854
1	0.022	5	-0.000883754	2.88905e-05	0.0497366	0.00366166
1	0.022	6	-0.000870166	2.70826e-05	0.0514575	0.00316821
1	0.022	7	-0.000837374	3.82174e-05	0.0547808	0.00299717
1	0.022	8	-0.000817867	3.80949e-05	0.0568868	0.00281421
1	0.022	9	-0.000804266	3.62088e-05	0.058497	0.00265232
1	0.022	10	-0.000792626	3.44081e-05	0.0601892	0.00260905
1	0.022	11	-0.000805557	3.36223e-05	0.0585664	0.00252406
1	0.022	12	-0.000814114	3.18906e-05	0.0574064	0.00240159
1	0.022	13	-0.000824457	3.10698e-05	0.0559165	0.00238078
1	0.022	14	-0.000819732	2.92077e-05	0.0567528	0.00228264
1	0.022	15	-0.000817208	2.73694e-05	0.0572129	0.0021548
1	0.022	16	-0.000820496	2.58555e-05	0.057481	0.00203397
1	0.022	17	-0.000824777	2.46866e-05	0.0568794	0.00194434
1	0.022	18	-0.000819969	2.37788e-05	0.0577726	0.00193676
1	0.022	19	-0.000820024	2.25273e-05	0.0580149	0.00184628
1	0.022	20	-0.000812704	2.2559e-05	0.058927	0.00183066
1	0.022	21	-0.000821312	2.30688e-05	0.0579015	0.0018213
1	0.022	22	-0.000819714	2.20755e-05	0.0583398	0.00176995
1	0.022	23	-0.000827308	2.23839e-05	0.0578359	0.00167219
1	0.022	24	-0.000830188	2.16358e-05	0.0575352	0.00160631
1	0.022	25	-0.000828421	2.08424e-05	0.0575859	0.00154131
1	0.022	26	-0.000829051	2.00503e-05	0.057347	0.00149299
1	0.022	27	-0.000827515	1.93664e-05	0.0575261	0.00144171
1	0.022	28	-0.000832846	1.93946e-05	0.0566624	0.00149436
1	0.022	29	-0.00083417	1.8771e-05	0.056415	0.00145178
1	0.022	30	-0.00084125	1.94347e-05	0.055542	0.00147741
1	0.022	31	-0.000839254	1.891e-05	0.0558125	0.00143967
1	0.022	32	-0.000834496	1.89084e-05	0.0562906	0.00141201
1	0.022	33	-0.000833977	1.83425e-05	0.0562462	0.00137023
1	0.022	34	-0.000831511	1.7968e-05	0.0568173	0.00139346
1	0.022	35	-0.000836256	1.80704e-05	0.0562802	0.00137762
1	0.022	36	-0.000841566	1.8332e-05	0.0555379	0.0014078
1	0.022	37	-0.000841152	1.78412e-05	0.0555982	0.00137049
1	0.022	38	-0.000838664	1.75443e-05	0.0561257	0.00138684
1	0.022	39	-0.00083869	1.70944e-05	0.0559378	0.00136061
1	0.022	40	-0.000835194	1.70208e-05	0.0562258	0.00132888
1	0.022	41	-0.000836971	1.66981e-05	0.0559627	0.00130573
1	0.022	42	-0.000840162	1.66026e-05	0.0556879	0.00127452
1	0.022	43	-0.000835741	1.67946e-05	0.0562505	0.0012867
1	0.022	44	-0.000829759	1.7446e-05	0.0571103	0.00136623
1	0.022	45	-0.00082637	1.73844e-05	0.05752	0.00135616
1	0.022	46	-0.000824889	1.70694e-05	0.0576471	0.00132788
1	0.022	47	-0.00082205	1.69408e-05	0.0580615	0.00132646
1	0.022	48	-0.000820994	1.66207e-05	0.0582533	0.00130599
1	0.022	49	-0.000822712	1.637e-05	0.0579725	0.00129165
1	0.022	50	-0.000822695	1.60426e-05	0.0579809	0.00126584
1	0.022	51	-0.000820849	1.58338e-05	0.0583062	0.00126134
1	0.022	52	-0.000818689	1.5676e-05	0.05875	0.00127777
1	0.022	53	-0.000821478	1.56265e-05	0.0584296	0.00126327
1	0.022	54	-0.000816766	1.60318e-05	0.0590454	0.0012933
1	0.022	55	-0.000816081	1.57549e-05	0.0590357	0.00126997
1	0.022	56	-0.000819195	1.57782e-05	0.0586885	0.00125799
1	0.022	57	-0.000822299	1.58038e-05	0.0583245	0.00124942
1	0.022	58	-0.00082446	1.56784e-05	0.0580152	0.0012415
1	0.022	59	-0.000824244	1.54142e-05	0.0579962	0.00122071
1	0.022	60	-0.000823981	1.51595e-05	0.0580095	0.00120045
1	0.022	61	-0.000825538	1.49907e-05	0.0577711	0.00118978
1	0.022	62	-0.000827729	1.49082e-05	0.057445	0.00118736
1	0.022	63	-0.000828564	1.46949e-05	0.0573103	0.00117142
1	0.022	64	-0.000826594	1.45967e-05	0.0575434	0.00116074
1	0.022	65	-0.000826784	1.43734e-05	0.0575132	0.00114296
1	0.022	66	-0.000826782	1.41556e-05	0.0575873	0.00112743
1	0.022	67	-0.000827232	1.39515e-05	0.0574837	0.00111297
1	0.022	68	-0.000825588	1.38427e-05	0.0577561	0.00111205
1	0.022	69	-0.000827054	1.37195e-05	0.0575046	0.0011082
1	0.022	70	-0.000826491	1.3535e-05	0.0576572	0.00109866
1	0.022	71	-0.000824225	1.35327e-05	0.0580773	0.00112238
1	0.022	72	-0.000823247	1.338e-05	0.0582641	0.0011149
1	0.022	73	-0.00082434	1.32413e-05	0.0580765	0.00110638
1	0.022	74	-0.000824229	1.30628e-05	0.0580126	0.001093
1	0.022	75	-0.000822998	1.29465e-05	0.0581371	0.00108027
1	0.022	76	-0.000822469	1.2787e-05	0.0581313	0.00106613
1	0.022	77	-0.000822989	1.26315e-05	0.0580059	0.00105617
1	0.022	78	-0.000822674	1.24735e-05	0.0579692	0.00104338
1	0.022	79	-0.000823459	1.23403e-05	0.0578665	0.00103159
1	0.022	80	-0.000822478	1.2225e-05	0.0579987	0.00102213
1	0.022	81	-0.000822575	1.20745e-05	0.057973	0.00100966
1	0.022	82	-0.000822852	1.19304e-05	0.0580122	0.000997972
1	0.022	83	-0.000820168	1.20847e-05	0.0583136	0.000998736
1	0.022	84	-0.000818931	1.20039e-05	0.0584096	0.000987123
1	0.022	85	-0.000819526	1.18774e-05	0.0583182	0.000977057
1	0.022	86	-0.000820665	1.17938e-05	0.058124	0.000974065
1	0.022	87	-0.000821239	1.16722e-05	0.0580245	0.000965012
1	0.022	88	-0.000821636	1.15463e-05	0.0580089	0.000953724
1	0.022	89	-0.00082302	1.14992e-05	0.0578106	0.000950476
1	0.022	90	-0.000823883	1.14038e-05	0.0577295	0.000940045
1	0.022	91	-0.000824427	1.12915e-05	0.057663	0.000930238
1	0.022	92	-0.00082465	1.1171e-05	0.0576122	0.000920795
1	0.022	93	-0.000825925	1.11233e-05	0.0574717	0.000913063
1	0.022	94	-0.000828041	1.12045e-05	0.0572407	0.000909518
1	0.022	95	-0.000827193	1.11187e-05	0.057377	0.000904658
1	0.022	96	-0.0008281	1.10398e-05	0.0572592	0.000897502
1	0.022	97	-0.000829285	1.09894e-05	0.0571145	0.000891384
1	0.022	98	-0.000830287	1.09229e-05	0.0569659	0.000886855
1	0.022	99	-0.000831124	1.08445e-05	0.0568358	0.000881583
1	0.022	100	-0.000830718	1.07437e-05	0.0568999	0.000873895
1	0.024	1	-0.000830312	0	0.0580685	0
1	0.024	2	-0.000831824	1.06946e-06	0.0557004	0.00161624
1	0.024	3	-0.000770621	4.99769e-05	0.0626976	0.00327386
1	0.024	4	-0.000763142	3.80382e-05	0.0660875	0.00343768
1	0.024	5	-0.000755639	3.11617e-05	0.0673527	0.00286962
1	0.024	6	-0.00075333	2.60535e-05	0.0672331	0.00239549
1	0.024	7	-0.000742658	2.44197e-05	0.0677014	0.00201729
1	0.024	8	-0.000732582	2.33535e-05	0.0692551	0.00203241
1	0.024	9	-0.000740537	2.20719e-05	0.0681719	0.00191771
1	0.024	10	-0.000757637	2.5647e-05	0.0657686	0.00226433
1	0.024	11	-0.00074875	2.48075e-05	0.0666113	0.00209481
1	0.024	12	-0.000758157	2.44589e-05	0.0652674	0.00208942
1	0.024	13	-0.000763784	2.32158e-05	0.0648793	0.00191991
1	0.024	14	-0.000768946	2.21239e-05	0.0643018	0.00180461
1	0.024	15	-0.000773502	2.11129e-05	0.0638206	0.00169765
1	0.024	16	-0.00078331	2.19534e-05	0.062606	0.00172862
1	0.024	17	-0.000778863	2.11076e-05	0.0631691	0.00166217
1	0.024	18	-0.000766411	2.33201e-05	0.0648403	0.00187547
1	0.024	19	-0.000767404	2.21138e-05	0.0647657	0.00177601
1	0.024	20	-0.000772356	2.15554e-05	0.063996	0.00175737
1	0.024	21	-0.000769672	2.06953e-05	0.0641223	0.00167203
1	0.024	22	-0.000775023	2.04346e-05	0.06348	0.00163306
1	0.024	23	-0.000771223	1.98963e-05	0.06387	0.0015756
1	0.024	24	-0.000769673	1.91275e-05	0.06397	0.00151029
1	0.024	25	-0.000768985	1.83748e-05	0.0639375	0.00145061
1	0.024	26	-0.000765302	1.80334e-05	0.0643044	0.00140733
1	0.024	27	-0.000761902	1.76832e-05	0.0646389	0.00136587
1	0.024	28	-0.000763175	1.70974e-05	0.0644193	0.00132497
1	0.024	29	-0.00076266	1.65156e-05	0.0646762	0.00129626
1	0.024	30	-0.000758202	1.65559e-05	0.0651969	0.0012891
1	0.024	31	-0.000758584	1.60262e-05	0.0650942	0.00124976
1	0.024	32	-0.000758637	1.55255e-05	0.0651678	0.00121237
1	0.024	33	-0.000761532	1.53227e-05	0.0647823	0.00119793
1	0.024	34	-0.000764752	1.52066e-05	0.0643747	0.00118623
1	0.024	35	-0.000764351	1.47774e-05	0.0642868	0.00115546
1	0.024	36	-0.000764294	1.4367e-05	0.0642925	0.0011234
1	0.024	37	-0.000765987	1.40781e-05	0.0640415	0.00110436
1	0.024	38	-0.000770456	1.43998e-05	0.0636713	0.00107842
1	0.024	39	-0.000774035	1.44683e-05	0.0632492	0.00107563
1	0.024	40	-0.00077506	1.41429e-05	0.0631663	0.00104846
1	0.024	41	-0.000777531	1.40121e-05	0.0629003	0.0010309
1	0.024	42	-0.000776894	1.36929e-05	0.0630287	0.0010108
1	0.024	43	-0.000777559	1.33906e-05	0.0628856	0.000992428
1	0.024	44	-0.000781644	1.36954e-05	0.0623889	0.00100901
1	0.024	45	-0.000784325	1.36509e-05	0.0621465	0.000989773
1	0.024	46	-0.000781927	1.3563e-05	0.062527	0.00100137
1	0.024	47	-0.000782076	1.32753e-05	0.0625447	0.000980154
1	0.024	48	-0.000783566	1.30821e-05	0.0622766	0.000976815
1	0.024	49	-0.000787034	1.32667e-05	0.0618176	0.000994829
1	0.024	50	-0.000785802	1.30584e-05	0.061955	0.000978156
1	0.024	51	-0.000785795	1.28024e-05	0.0619491	0.000958994
1	0.024	52	-0.000786574	1.25798e-05	0.061825	0.000943807
1	0.024	53	-0.000785362	1.24007e-05	0.0621289	0.000953964
1	0.024	54	-0.000782415	1.25162e-05	0.0624021	0.000943847
1	0.024	55	-0.000781868	1.23006e-05	0.0624812	0.000928273
1	0.024	56	-0.000781314	1.20934e-05	0.0625372	0.000912302
1	0.024	57	-0.000779173	1.20694e-05	0.0627891	0.000908132
1	0.024	58	-0.000779662	1.18712e-05	0.0628442	0.000893908
1	0.024	59	-0.000775894	1.22536e-05	0.0631937	0.000891891
1	0.024	60	-0.000775853	1.20494e-05	0.0632895	0.000880766
1	0.024	61	-0.000776343	1.18618e-05	0.0631903	0.000869051
1	0.024	62	-0.000776386	1.16706e-05	0.0631556	0.000855499
1	0.024	63	-0.000774499	1.16368e-05	0.0633877	0.000853406
1	0.024	64	-0.000774009	1.14653e-05	0.0634371	0.000840587
1	0.024	65	-0.000771551	1.15494e-05	0.0637787	0.000855956
1	0.024	66	-0.000772523	1.14153e-05	0.0638159	0.000843254
1	0.024	67	-0.000772788	1.12479e-05	0.063728	0.000833403
1	0.024	68	-0.000775811	1.14816e-05	0.0633572	0.000847931
1	0.024	69	-0.000777604	1.14543e-05	0.0631638	0.000840966
1	0.024	70	-0.000774559	1.16884e-05	0.0635244	0.000854818
1	0.024	71	-0.00077584	1.15938e-05	0.0633838	0.000845565
1	0.024	72	-0.000778183	1.16671e-05	0.0630982	0.000849148
1	0.024	73	-0.000779515	1.15831e-05	0.0629406	0.000841712
1	0.024	74	-0.000781475	1.15912e-05	0.0626821	0.000844318
1	0.024	75	-0.000782081	1.14524e-05	0.0626628	0.000832434
1	0.024	76	-0.000780332	1.14345e-05	0.0628277	0.000825126
1	0.024	77	-0.000781818	1.13821e-05	0.0626758	0.000817183
1	0.024	78	-0.000784198	1.14823e-05	0.0624301	0.000814784
1	0.024	79	-0.000786414	1.15488e-05	0.0621442	0.00082153
1	0.024	80	-0.000786866	1.14133e-05	0.0620975	0.000811412
1	0.024	81	-0.000787363	1.12832e-05	0.0621043	0.000801106
1	0.024	82	-0.000788287	1.11834e-05	0.062059	0.000790232
1	0.024	83	-0.000786836	1.11425e-05	0.0622442	0.000788874
1	0.024	84	-0.000789658	1.13616e-05	0.0618896	0.000805604
1	0.024	85	-0.000789753	1.12283e-05	0.0618626	0.000796356
1	0.024	86	-0.000790763	1.11431e-05	0.0617184	0.000791947
1	0.024	87	-0.000789316	1.11085e-05	0.0618995	0.000790456
1	0.024	88	-0.000789244	1.09825e-05	0.0618736	0.000781851
1	0.024	89	-0.000788413	1.08905e-05	0.0619252	0.000772975
1	0.024	90	-0.000788401	1.07695e-05	0.0619843	0.000766029
1	0.024	91	-0.000788048	1.0657e-05	0.0620414	0.00075869
1	0.024	92	-0.000787753	1.05452e-05	0.0620396	0.000750483
1	0.024	93	-0.000785928	1.05885e-05	0.0622199	0.000747637
1	0.024	94	-0.00078651	1.04919e-05	0.062156	0.00074024
1	0.024	95	-0.000787162	1.04017e-05	0.0620501	0.000735622
1	0.024	96	-0.000788528	1.03827e-05	0.0619302	0.000728749
1	0.024	97	-0.000788201	1.02808e-05	0.0619565	0.000721373
1	0.024	98	-0.000785797	1.04533e-05	0.0622505	0.000734561
1	0.024	99	-0.000784864	1.03892e-05	0.0623364	0.000728303
1	0.024	100	-0.000783771	1.03427e-05	0.06247	0.000725487
