density	 t_tilde	 bins	 Energy	 EnVariance	 VarianceofTotE	 VarianceOfV 
0.04	0.02	87	0.000171799	1.51416e-05	0.541045	0.00626146
0.04	0.02	88	0.000171189	1.49818e-05	0.541125	0.00618784
0.04	0.02	89	0.000169024	1.49692e-05	0.541953	0.00616158
0.04	0.02	90	0.000170813	1.49094e-05	0.541076	0.00616532
0.04	0.02	91	0.000170626	1.47467e-05	0.541214	0.00609812
0.04	0.02	92	0.000170696	1.45866e-05	0.541483	0.00603949
0.04	0.02	93	0.000170002	1.44463e-05	0.541111	0.00598882
0.04	0.02	94	0.000170996	1.43268e-05	0.540655	0.00594771
0.04	0.02	95	0.000171994	1.42107e-05	0.540354	0.00589822
0.04	0.02	96	0.00017233	1.40666e-05	0.54024	0.00583966
0.04	0.02	97	0.000175215	1.42144e-05	0.539363	0.0058616
0.04	0.02	98	0.000176961	1.41762e-05	0.538763	0.00584182
0.04	0.02	99	0.000176438	1.40426e-05	0.538828	0.00578081
0.04	0.02	100	0.000174615	1.402e-05	0.539586	0.005763
0.05	0.02	1	0.000312979	0	0.501239	0
0.05	0.02	2	0.000390037	5.44886e-05	0.453927	0.0342382
0.05	0.02	3	0.000407403	3.8995e-05	0.441202	0.0253231
0.05	0.02	4	0.00037311	4.16819e-05	0.453576	0.0216915
0.05	0.02	5	0.000383791	3.46872e-05	0.446832	0.0185137
0.05	0.02	6	0.000392807	3.00547e-05	0.446354	0.0157191
0.05	0.02	7	0.000381511	2.78029e-05	0.454047	0.0151623
0.05	0.02	8	0.000386959	2.48555e-05	0.449014	0.014169
0.05	0.02	9	0.000393639	2.29739e-05	0.446415	0.0129031
0.05	0.02	10	0.000380174	2.43043e-05	0.452591	0.0129167
0.05	0.02	11	0.000389369	2.37707e-05	0.44901	0.0123275
0.05	0.02	12	0.000396678	2.2886e-05	0.448173	0.0115251
0.05	0.02	13	0.000402627	2.1885e-05	0.444065	0.011412
0.05	0.02	14	0.000397602	2.08906e-05	0.446201	0.0107604
0.05	0.02	15	0.000414328	2.53237e-05	0.439311	0.0122121
0.05	0.02	16	0.000418916	2.41529e-05	0.4362	0.011893
0.05	0.02	17	0.000425784	2.36885e-05	0.43428	0.0114467
0.05	0.02	18	0.000426021	2.23736e-05	0.434707	0.010827
0.05	0.02	19	0.000426225	2.1197e-05	0.434166	0.0102766
0.05	0.02	20	0.000428189	2.0228e-05	0.433017	0.00984246
0.05	0.02	21	0.000428844	1.92754e-05	0.433304	0.00939176
0.05	0.02	22	0.000427972	1.8419e-05	0.43455	0.00905828
0.05	0.02	23	0.000421168	1.88329e-05	0.439337	0.00984436
0.05	0.02	24	0.000418889	1.81856e-05	0.442147	0.00986346
0.05	0.02	25	0.000418383	1.74652e-05	0.441431	0.00951158
0.05	0.02	26	0.000413926	1.7353e-05	0.444902	0.00975065
0.05	0.02	27	0.000412006	1.68161e-05	0.44568	0.00941022
0.05	0.02	28	0.000404231	1.79233e-05	0.450103	0.0100129
0.05	0.02	29	0.000399573	1.79001e-05	0.452154	0.00985021
0.05	0.02	30	0.000399611	1.73035e-05	0.45285	0.00955633
0.05	0.02	31	0.000402606	1.70025e-05	0.450569	0.00954192
0.05	0.02	32	0.000403897	1.65202e-05	0.449698	0.00929174
0.05	0.02	33	0.000401145	1.62472e-05	0.450841	0.00906673
0.05	0.02	34	0.000404168	1.60481e-05	0.449361	0.00893865
0.05	0.02	35	0.000403291	1.56136e-05	0.449709	0.00868533
0.05	0.02	36	0.00039985	1.55545e-05	0.451356	0.00858068
0.05	0.02	37	0.000401977	1.52788e-05	0.450756	0.00838883
0.05	0.02	38	0.000396707	1.57591e-05	0.454629	0.00900561
0.05	0.02	39	0.000400277	1.57541e-05	0.452944	0.00895383
0.05	0.02	40	0.000397852	1.55456e-05	0.454172	0.0088003
0.05	0.02	41	0.000396439	1.52306e-05	0.454989	0.00861552
0.05	0.02	42	0.000395631	1.48894e-05	0.454833	0.00841504
0.05	0.02	43	0.000395208	1.45491e-05	0.455439	0.00824166
0.05	0.02	44	0.000393829	1.42837e-05	0.455149	0.00807655
0.05	0.02	45	0.000390994	1.42448e-05	0.456518	0.00799858
0.05	0.02	46	0.000389472	1.40162e-05	0.456724	0.00782859
0.05	0.02	47	0.000387719	1.38273e-05	0.457461	0.007689
0.05	0.02	48	0.00038627	1.36149e-05	0.457793	0.00753372
0.05	0.02	49	0.000387127	1.3364e-05	0.457605	0.0073885
0.05	0.02	50	0.000392058	1.3977e-05	0.455202	0.00764813
0.05	0.02	51	0.000390787	1.37606e-05	0.456109	0.00754634
0.05	0.02	52	0.000395944	1.44299e-05	0.453781	0.00778363
0.05	0.02	53	0.000393975	1.42914e-05	0.454476	0.00766054
0.05	0.02	54	0.000394004	1.40268e-05	0.45413	0.00752932
0.05	0.02	55	0.000394756	1.37919e-05	0.453892	0.00740075
0.05	0.02	56	0.000392586	1.37154e-05	0.454632	0.00729896
0.05	0.02	57	0.000392857	1.34774e-05	0.455446	0.0072412
0.05	0.02	58	0.000394307	1.33228e-05	0.455087	0.00713699
0.05	0.02	59	0.000396209	1.32321e-05	0.454752	0.00704559
0.05	0.02	60	0.000394827	1.30835e-05	0.455597	0.00697227
0.05	0.02	61	0.000393616	1.29249e-05	0.456163	0.00687523
0.05	0.02	62	0.000397028	1.3159e-05	0.454679	0.00694172
0.05	0.02	63	0.000397064	1.29502e-05	0.454466	0.00683607
0.05	0.02	64	0.000396483	1.27608e-05	0.454663	0.00672968
0.05	0.02	65	0.000396288	1.2566e-05	0.455245	0.00665695
0.05	0.02	66	0.000395575	1.23958e-05	0.456034	0.00660422
0.05	0.02	67	0.000395791	1.22127e-05	0.455568	0.0065266
0.05	0.02	68	0.000394102	1.21493e-05	0.456803	0.00654199
0.05	0.02	69	0.000395407	1.20431e-05	0.455925	0.00651257
0.05	0.02	70	0.000397662	1.20803e-05	0.45492	0.00650792
0.05	0.02	71	0.000397134	1.19217e-05	0.455221	0.00642089
0.05	0.02	72	0.000398995	1.19005e-05	0.454516	0.00638106
0.05	0.02	73	0.000400237	1.18021e-05	0.4541	0.00631453
0.05	0.02	74	0.000400804	1.16562e-05	0.453634	0.00624957
0.05	0.02	75	0.000402063	1.15685e-05	0.453204	0.00618832
0.05	0.02	76	0.00039981	1.16336e-05	0.455029	0.00637162
0.05	0.02	77	0.000396338	1.19894e-05	0.456179	0.00639215
0.05	0.02	78	0.000397528	1.18947e-05	0.456676	0.00637311
0.05	0.02	79	0.00039689	1.17613e-05	0.457433	0.00633949
0.05	0.02	80	0.000395264	1.17262e-05	0.458107	0.00629016
0.05	0.02	81	0.000393423	1.17249e-05	0.458818	0.00624674
0.05	0.02	82	0.000392795	1.15988e-05	0.458861	0.00617057
0.05	0.02	83	0.000393235	1.14674e-05	0.459273	0.00612463
0.05	0.02	84	0.000391893	1.1409e-05	0.460294	0.00613334
0.05	0.02	85	0.000391252	1.12928e-05	0.460604	0.00606639
0.05	0.02	86	0.000393051	1.1304e-05	0.459939	0.00604254
0.05	0.02	87	0.000392831	1.11762e-05	0.459821	0.00597506
0.05	0.02	88	0.000393277	1.10581e-05	0.459585	0.00591363
0.05	0.02	89	0.000393473	1.09356e-05	0.459573	0.00584828
0.05	0.02	90	0.000394665	1.08788e-05	0.459064	0.0058107
0.05	0.02	91	0.000396911	1.09887e-05	0.457998	0.00585346
0.05	0.02	92	0.000397577	1.08894e-05	0.457803	0.00579663
0.05	0.02	93	0.000396405	1.08352e-05	0.458252	0.00574793
0.05	0.02	94	0.000395337	1.07725e-05	0.458673	0.00569861
0.05	0.02	95	0.000393775	1.07716e-05	0.45943	0.00568263
0.05	0.02	96	0.000392489	1.07359e-05	0.460137	0.00566218
0.05	0.02	97	0.000392158	1.06304e-05	0.460117	0.00560381
0.05	0.02	98	0.000391342	1.05531e-05	0.460742	0.00557943
0.05	0.02	99	0.000391621	1.04502e-05	0.460932	0.00553128
0.05	0.02	100	0.000389537	1.05515e-05	0.462197	0.00561163
0.06	0.02	1	0.000594044	0	0.390819	0
0.06	0.02	2	0.000495557	6.96407e-05	0.432097	0.0279083
0.06	0.02	3	0.000545544	6.18167e-05	0.407053	0.028621
0.06	0.02	4	0.000554904	4.70659e-05	0.395997	0.0241417
0.06	0.02	5	0.000569497	3.98507e-05	0.383704	0.0226399
0.06	0.02	6	0.000585633	3.63292e-05	0.37578	0.0204264
0.06	0.02	7	0.000563674	3.71884e-05	0.386611	0.0199333
0.06	0.02	8	0.000541548	3.85642e-05	0.405042	0.0245442
0.06	0.02	9	0.000538617	3.43905e-05	0.406464	0.0218225
0.06	0.02	10	0.000530053	3.2e-05	0.412118	0.0202611
0.06	0.02	11	0.000521938	3.01024e-05	0.418679	0.019385
0.06	0.02	12	0.000522884	2.76087e-05	0.415931	0.0180228
0.06	0.02	13	0.000506267	3.00729e-05	0.423878	0.0182081
0.06	0.02	14	0.00049794	2.90548e-05	0.426939	0.0171203
0.06	0.02	15	0.000494409	2.73315e-05	0.429492	0.0161355
0.06	0.02	16	0.000490776	2.58636e-05	0.430762	0.0151526
0.06	0.02	17	0.000481944	2.58062e-05	0.433202	0.014478
0.06	0.02	18	0.000486595	2.47881e-05	0.431254	0.0138536
0.06	0.02	19	0.000488803	2.35816e-05	0.430942	0.0131621
0.06	0.02	20	0.000490488	2.24626e-05	0.430239	0.0125379
0.06	0.02	21	0.000493685	2.16193e-05	0.429083	0.0120273
0.06	0.02	22	0.000495553	2.07171e-05	0.430393	0.0116783
0.06	0.02	23	0.000503168	2.11698e-05	0.426388	0.0118956
0.06	0.02	24	0.000507873	2.08038e-05	0.425387	0.0115342
0.06	0.02	25	0.000511418	2.02716e-05	0.422827	0.0113871
0.06	0.02	26	0.000510087	1.95356e-05	0.424112	0.0110181
0.06	0.02	27	0.00050777	1.89489e-05	0.425237	0.0106518
0.06	0.02	28	0.000507091	1.82843e-05	0.425561	0.0102717
0.06	0.02	29	0.000508776	1.77313e-05	0.424225	0.0100187
0.06	0.02	30	0.000508839	1.71404e-05	0.425128	0.00974776
0.06	0.02	31	0.000506401	1.676e-05	0.426445	0.00950696
0.06	0.02	32	0.00050455	1.63381e-05	0.427543	0.0092619
0.06	0.02	33	0.000502525	1.5968e-05	0.427652	0.0089987
0.06	0.02	34	0.000504637	1.56374e-05	0.426495	0.00882031
0.06	0.02	35	0.000508279	1.5609e-05	0.424483	0.00881554
0.06	0.02	36	0.000513915	1.61609e-05	0.42151	0.00909141
0.06	0.02	37	0.000515134	1.577e-05	0.42113	0.00886343
0.06	0.02	38	0.000516371	1.54035e-05	0.420605	0.00865369
0.06	0.02	39	0.00051435	1.51405e-05	0.421245	0.0084514
0.06	0.02	40	0.000514451	1.47623e-05	0.421654	0.00825725
0.06	0.02	41	0.000510046	1.50449e-05	0.423637	0.00827314
0.06	0.02	42	0.000510514	1.4694e-05	0.42323	0.00808945
0.06	0.02	43	0.000509307	1.44017e-05	0.423569	0.00790538
0.06	0.02	44	0.000511938	1.43125e-05	0.422322	0.00783845
0.06	0.02	45	0.000507899	1.45532e-05	0.42578	0.0084131
0.06	0.02	46	0.000508314	1.42427e-05	0.426291	0.00826427
0.06	0.02	47	0.000510094	1.40505e-05	0.425015	0.00819734
0.06	0.02	48	0.000507307	1.40315e-05	0.426853	0.00821709
0.06	0.02	49	0.000506017	1.38042e-05	0.428244	0.00817094
0.06	0.02	50	0.000504944	1.35699e-05	0.42929	0.00807353
0.06	0.02	51	0.000506023	1.33466e-05	0.428407	0.0079704
0.06	0.02	52	0.000504326	1.31974e-05	0.429356	0.00786534
0.06	0.02	53	0.000505834	1.30343e-05	0.42878	0.00774838
0.06	0.02	54	0.000506872	1.28342e-05	0.427712	0.00768894
0.06	0.02	55	0.000505428	1.26818e-05	0.428445	0.00757764
0.06	0.02	56	0.000502211	1.2857e-05	0.430701	0.00775902
0.06	0.02	57	0.000504321	1.28034e-05	0.429492	0.00772659
0.06	0.02	58	0.000505678	1.26543e-05	0.428734	0.00763694
0.06	0.02	59	0.000508203	1.26894e-05	0.426963	0.00772338
0.06	0.02	60	0.000507405	1.25031e-05	0.428378	0.00774375
0.06	0.02	61	0.000508778	1.23732e-05	0.427497	0.0076731
0.06	0.02	62	0.000509568	1.21989e-05	0.427299	0.00755795
0.06	0.02	63	0.000510003	1.2013e-05	0.427093	0.00744286
0.06	0.02	64	0.000512628	1.21086e-05	0.425409	0.00752628
0.06	0.02	65	0.000512782	1.19233e-05	0.425453	0.00741189
0.06	0.02	66	0.0005136	1.17707e-05	0.424497	0.00737053
0.06	0.02	67	0.000515274	1.17133e-05	0.423478	0.00733787
0.06	0.02	68	0.000511533	1.21238e-05	0.425416	0.00746965
0.06	0.02	69	0.000510082	1.20345e-05	0.426056	0.00738416
0.06	0.02	70	0.000509706	1.18685e-05	0.425828	0.00728692
0.06	0.02	71	0.00050917	1.17134e-05	0.426344	0.0072013
0.06	0.02	72	0.000511196	1.17247e-05	0.425266	0.00719116
0.06	0.02	73	0.000511791	1.15792e-05	0.425052	0.00709912
0.06	0.02	74	0.000511177	1.14389e-05	0.425187	0.0070037
0.06	0.02	75	0.00051266	1.13821e-05	0.424596	0.00694468
0.06	0.02	76	0.000513036	1.12386e-05	0.424332	0.00685994
0.06	0.02	77	0.00051436	1.11704e-05	0.423591	0.00681641
0.06	0.02	78	0.000513135	1.10941e-05	0.424353	0.00676646
0.06	0.02	79	0.000512062	1.10054e-05	0.425149	0.00672375
0.06	0.02	80	0.000511935	1.08686e-05	0.424848	0.00665071
0.06	0.02	81	0.000512648	1.07577e-05	0.424517	0.00658009
0.06	0.02	82	0.000513333	1.06484e-05	0.424334	0.00650703
0.06	0.02	83	0.000512037	1.05987e-05	0.425151	0.00647462
0.06	0.02	84	0.000511529	1.04847e-05	0.425863	0.00644014
0.06	0.02	85	0.000510146	1.04522e-05	0.426634	0.00640525
0.06	0.02	86	0.000509074	1.03854e-05	0.427689	0.00641835
0.06	0.02	87	0.000508695	1.02729e-05	0.428095	0.00635697
0.06	0.02	88	0.00050867	1.01562e-05	0.428043	0.006285
0.06	0.02	89	0.000508739	1.00424e-05	0.427598	0.00623608
0.06	0.02	90	0.000508572	9.93217e-06	0.427508	0.00616814
0.06	0.02	91	0.000509138	9.83915e-06	0.42683	0.00614327
0.06	0.02	92	0.000508132	9.7835e-06	0.427349	0.00609507
0.06	0.02	93	0.00050893	9.71078e-06	0.426953	0.0060456
0.06	0.02	94	0.00050812	9.64113e-06	0.42739	0.00599433
0.06	0.02	95	0.000507432	9.56418e-06	0.428037	0.00596528
0.06	0.02	96	0.000508753	9.55532e-06	0.427384	0.00594454
0.06	0.02	97	0.000509773	9.5111e-06	0.426893	0.00590787
0.06	0.02	98	0.000510371	9.43281e-06	0.426853	0.00585394
0.06	0.02	99	0.00051148	9.40253e-06	0.425969	0.00586645
0.06	0.02	100	0.000510937	9.32416e-06	0.426523	0.00583368
0.07	0.02	1	0.000557037	0	0.475718	0
0.07	0.02	2	0.000566721	6.84788e-06	0.438243	0.0265116
0.07	0.02	3	0.000606534	3.28264e-05	0.408766	0.0312322
0.07	0.02	4	0.000585577	3.05865e-05	0.418653	0.0251001
0.07	0.02	5	0.000603465	2.92356e-05	0.407843	0.0225373
0.07	0.02	6	0.000598736	2.47425e-05	0.409054	0.0188236
0.07	0.02	7	0.000619791	2.8805e-05	0.3934	0.0218637
0.07	0.02	8	0.000631067	2.73227e-05	0.388469	0.0199085
0.07	0.02	9	0.000638957	2.54003e-05	0.381893	0.018829
0.07	0.02	10	0.000642922	2.31678e-05	0.376402	0.0178349
0.07	0.02	11	0.000630208	2.43015e-05	0.387757	0.0194156
0.07	0.02	12	0.00062727	2.24532e-05	0.390496	0.017967
0.07	0.02	13	0.000639909	2.40214e-05	0.380864	0.0190937
0.07	0.02	14	0.00064622	2.31196e-05	0.375201	0.0186068
0.07	0.02	15	0.000635253	2.4039e-05	0.381057	0.0182562
0.07	0.02	16	0.000631004	2.2909e-05	0.38473	0.0174475
0.07	0.02	17	0.000627758	2.17902e-05	0.38616	0.0164671
0.07	0.02	18	0.000624688	2.07948e-05	0.389109	0.0157958
0.07	0.02	19	0.000622564	1.98085e-05	0.389972	0.0149801
0.07	0.02	20	0.000624738	1.8937e-05	0.388397	0.014329
0.07	0.02	21	0.000618722	1.89668e-05	0.392493	0.0141821
0.07	0.02	22	0.000617588	1.81386e-05	0.39303	0.0135415
0.07	0.02	23	0.000617361	1.73513e-05	0.393111	0.0129516
0.07	0.02	24	0.00061635	1.66578e-05	0.393177	0.012414
0.07	0.02	25	0.000616421	1.59916e-05	0.39306	0.0119185
0.07	0.02	26	0.000618216	1.54769e-05	0.391566	0.0115641
0.07	0.02	27	0.000617014	1.49503e-05	0.392468	0.0111642
0.07	0.02	28	0.000619113	1.45629e-05	0.39073	0.0109119
0.07	0.02	29	0.000619079	1.40608e-05	0.390545	0.0105379
0.07	0.02	30	0.000621404	1.37831e-05	0.38959	0.0102546
0.07	0.02	31	0.000623277	1.3465e-05	0.387662	0.0101187
0.07	0.02	32	0.000625346	1.32023e-05	0.385037	0.0101704
0.07	0.02	33	0.000626227	1.28316e-05	0.3837	0.00996297
0.07	0.02	34	0.000621764	1.32078e-05	0.386123	0.00996002
0.07	0.02	35	0.0006199	1.29613e-05	0.387343	0.00974167
0.07	0.02	36	0.00061917	1.26218e-05	0.388175	0.00950492
0.07	0.02	37	0.000617953	1.23392e-05	0.389592	0.00935324
0.07	0.02	38	0.00061992	1.21701e-05	0.388139	0.00922814
0.07	0.02	39	0.000616822	1.2246e-05	0.39079	0.00935294
0.07	0.02	40	0.000617863	1.19841e-05	0.389074	0.00929859
0.07	0.02	41	0.000616949	1.17266e-05	0.389948	0.00910935
0.07	0.02	42	0.000617291	1.14524e-05	0.389884	0.00889509
0.07	0.02	43	0.000615521	1.13219e-05	0.390995	0.0087515
0.07	0.02	44	0.000614806	1.10872e-05	0.39197	0.00860807
0.07	0.02	45	0.000613931	1.08753e-05	0.392203	0.00842123
0.07	0.02	46	0.000614684	1.06649e-05	0.392329	0.00825465
0.07	0.02	47	0.000612847	1.0595e-05	0.394341	0.00832172
0.07	0.02	48	0.000613854	1.0422e-05	0.393308	0.00821747
0.07	0.02	49	0.000612002	1.03725e-05	0.394211	0.00809961
0.07	0.02	50	0.000613811	1.03215e-05	0.393226	0.00800871
0.07	0.02	51	0.000614527	1.0144e-05	0.392607	0.00787839
0.07	0.02	52	0.000615356	9.98271e-06	0.392378	0.00773786
0.07	0.02	53	0.000614143	9.86779e-06	0.392905	0.00760997
0.07	0.02	54	0.000614602	9.69573e-06	0.392811	0.00747316
0.07	0.02	55	0.000614867	9.52306e-06	0.392248	0.00736297
0.07	0.02	56	0.000617768	9.7847e-06	0.389977	0.00758391
0.07	0.02	57	0.000618121	9.6194e-06	0.389461	0.00747126
0.07	0.02	58	0.00048541	0.000131901	14.5497	14.0344
0.07	0.02	59	0.000487351	0.000129679	14.31	13.7987
0.07	0.02	60	0.000489913	0.000127543	14.0783	13.5708
0.07	0.02	61	0.000494316	0.000125528	13.8524	13.3504
0.07	0.02	62	0.000492032	0.000123525	13.6376	13.1367
0.07	0.02	63	0.000495651	0.000121617	13.4264	12.93
0.07	0.02	64	0.000482132	0.000120466	14.6423	12.7845
0.07	0.02	65	0.000484534	0.000118636	14.4228	12.5898
0.07	0.02	66	0.000487393	0.000116873	14.2096	12.4009
0.07	0.02	67	0.000489179	0.000115142	14.0044	12.2176
0.07	0.02	68	0.000491164	0.000113466	13.804	12.0397
0.07	0.02	69	0.000493802	0.000111852	13.6089	11.8669
0.07	0.02	70	0.0004969	0.000110297	13.4193	11.699
0.07	0.02	71	0.000498455	0.000108755	13.2361	11.5357
0.07	0.02	72	0.000499882	0.000107254	13.058	11.3769
0.07	0.02	73	0.00050184	0.000105802	12.8842	11.2225
0.07	0.02	74	0.000503389	0.000104384	12.7153	11.0722
0.07	0.02	75	0.000498754	0.000103095	12.9552	10.927
0.07	0.02	76	0.000501134	0.000101766	12.789	10.7845
0.07	0.02	77	0.000500828	0.000100445	12.6289	10.6457
0.07	0.02	78	0.000501299	9.91582e-05	12.4727	10.5103
0.07	0.02	79	0.00050161	9.79036e-05	12.3204	10.3784
0.07	0.02	80	0.000504626	9.67262e-05	12.1703	10.2499
0.07	0.02	81	0.000505497	9.5536e-05	12.0251	10.1244
0.07	0.02	82	0.000508082	9.44059e-05	11.8824	10.002
0.07	0.02	83	0.000509927	9.32865e-05	11.7436	9.88255
0.07	0.02	84	0.000511269	9.21856e-05	11.6085	9.76587
0.07	0.02	85	0.000512994	9.11172e-05	11.4762	9.65193
0.07	0.02	86	0.000516128	9.01115e-05	11.3464	9.54068
0.07	0.02	87	0.000517918	8.90936e-05	11.2199	9.43192
0.07	0.02	88	0.000519199	8.80903e-05	11.0966	9.32559
0.07	0.02	89	0.000521026	8.71195e-05	10.9764	9.22164
0.07	0.02	90	0.000523043	8.61748e-05	10.858	9.12
0.07	0.02	91	0.000524607	8.52421e-05	10.7429	9.02056
0.07	0.02	92	0.000526411	8.43346e-05	10.6297	8.92328
0.07	0.02	93	0.000504889	8.61302e-05	12.8165	9.09067
0.07	0.02	94	0.000506461	8.52283e-05	12.6841	8.99497
0.07	0.02	95	0.000506846	8.4332e-05	12.5552	8.90122
0.07	0.02	96	0.000509222	8.3487e-05	12.4277	8.80949
0.07	0.02	97	0.000510095	8.26309e-05	12.3037	8.71957
0.07	0.02	98	0.000513059	8.18409e-05	12.1809	8.63156
0.07	0.02	99	0.00051356	8.10158e-05	12.062	8.5452
0.07	0.02	100	0.000514102	8.02074e-05	11.9454	8.46056
0.08	0.02	1	0.000667028	0	0.351328	0
0.08	0.02	2	0.000652612	1.01936e-05	0.407343	0.0395815
0.08	0.02	3	0.000664338	1.1741e-05	0.393192	0.0292998
0.08	0.02	4	0.000691027	2.47342e-05	0.373821	0.0289882
0.08	0.02	5	0.000680409	2.19486e-05	0.380056	0.0239326
0.08	0.02	6	0.000671504	2.00155e-05	0.385784	0.020642
0.08	0.02	7	0.000679858	1.8819e-05	0.37759	0.0193059
0.08	0.02	8	0.00067887	1.64925e-05	0.374319	0.017313
0.08	0.02	9	0.000685542	1.59528e-05	0.37187	0.015778
0.08	0.02	10	0.000695305	1.70859e-05	0.364043	0.0161046
0.08	0.02	11	0.000696664	1.55866e-05	0.364474	0.0146887
0.08	0.02	12	0.00047027	0.000217227	16.2481	15.1983
0.08	0.02	13	0.000494001	0.000201809	15.0218	14.0804
0.08	0.02	14	0.00050955	0.000187992	13.9728	13.1147
0.08	0.02	15	0.000518154	0.000175656	13.0687	12.2721
0.08	0.02	16	0.000523107	0.000164747	12.2776	11.5309
0.08	0.02	17	0.000538653	0.000155788	11.5746	10.8749
0.08	0.02	18	0.000545645	0.00014729	10.9522	10.289
0.08	0.02	19	0.000554035	0.000139777	10.395	9.76296
0.08	0.02	20	0.000555077	0.000132792	9.89546	9.28766
0.08	0.02	21	0.000557426	0.000126489	9.44524	8.85642
0.08	0.02	22	0.000560854	0.000120786	9.03502	8.46351
0.08	0.02	23	0.000565417	0.000115621	8.65923	8.10407
0.08	0.02	24	0.000569076	0.000110861	8.31354	7.77392
0.08	0.02	25	0.00057404	0.000106538	7.9955	7.46966
0.08	0.02	26	0.000575843	0.000102455	7.70429	7.18812
0.08	0.02	27	0.000579732	9.87344e-05	7.43262	6.92716
0.08	0.02	28	0.000583806	9.52922e-05	7.1807	6.68449
0.08	0.02	29	0.000588424	9.21181e-05	6.94594	6.45827
0.08	0.02	30	0.000590577	8.90726e-05	6.72751	6.24676
0.08	0.02	31	0.000593999	8.6265e-05	6.52106	6.04877
0.08	0.02	32	0.000594723	8.35723e-05	6.33138	5.86275
0.08	0.02	33	0.000596146	8.10519e-05	6.15211	5.68788
0.08	0.02	34	0.000600771	7.87999e-05	5.98062	5.52331
0.08	0.02	35	0.000602949	7.65786e-05	5.82045	5.36789
0.08	0.02	36	0.000606591	7.45379e-05	5.66841	5.22104
0.08	0.02	37	0.000609662	7.25866e-05	5.52405	5.08201
0.08	0.02	38	0.000611393	7.06971e-05	5.38864	4.95012
0.08	0.02	39	0.000614446	6.89502e-05	5.25876	4.82498
0.08	0.02	40	0.000615329	6.72321e-05	5.13719	4.70591
0.08	0.02	41	0.000614766	6.55947e-05	5.02207	4.59253
0.08	0.02	42	0.000615067	6.40336e-05	4.912	4.48452
0.08	0.02	43	0.000619884	6.27254e-05	4.80419	4.38165
0.08	0.02	44	0.00062044	6.13023e-05	4.7042	4.28322
0.08	0.02	45	0.000622391	5.9971e-05	4.60713	4.18919
0.08	0.02	46	0.00062575	5.87613e-05	4.51333	4.09925
0.08	0.02	47	0.000625475	5.75117e-05	4.42697	4.01294
0.08	0.02	48	0.000628856	5.64129e-05	4.34059	3.93035
0.08	0.02	49	0.000626049	5.53314e-05	4.26213	3.85089
0.08	0.02	50	0.000625909	5.4225e-05	4.18605	3.77463
0.08	0.02	51	0.00062512	5.31675e-05	4.11253	3.70132
0.08	0.02	52	0.000624375	5.21502e-05	4.04202	3.63081
0.08	0.02	53	0.000624542	5.11665e-05	3.97302	3.56296
0.08	0.02	54	0.000625817	5.02349e-05	3.90639	3.49763
0.08	0.02	55	0.00062664	4.93283e-05	3.84237	3.43463
0.08	0.02	56	0.000627813	4.84613e-05	3.77994	3.37389
0.08	0.02	57	0.000629177	4.76303e-05	3.71948	3.31527
0.08	0.02	58	0.000631193	4.68518e-05	3.66055	3.25867
0.08	0.02	59	0.000632016	4.60649e-05	3.60471	3.20393
0.08	0.02	60	0.000633752	4.53298e-05	3.55034	3.15102
0.08	0.02	61	0.00063362	4.45869e-05	3.49841	3.0998
0.08	0.02	62	0.00063466	4.38799e-05	3.44775	3.05023
0.08	0.02	63	0.000634095	4.3187e-05	3.40024	3.00218
0.08	0.02	64	0.000634619	4.25154e-05	3.35332	2.95564
0.08	0.02	65	0.000636475	4.19018e-05	3.30675	2.91057
0.08	0.02	66	0.000636651	4.12673e-05	3.26257	2.86681
0.08	0.02	67	0.000637954	4.06719e-05	3.21863	2.82438
0.08	0.02	68	0.000637026	4.00844e-05	3.17754	2.78314
0.08	0.02	69	0.000620951	4.2605e-05	5.11572	3.35042
0.08	0.02	70	0.000622175	4.20139e-05	5.04744	3.30327
0.08	0.02	71	0.000622682	4.14253e-05	4.98193	3.2574
0.08	0.02	72	0.00062339	4.0856e-05	4.91814	3.2128
0.08	0.02	73	0.000623333	4.02963e-05	4.85677	3.16937
0.08	0.02	74	0.000623662	3.97531e-05	4.7967	3.12712
0.08	0.02	75	0.000625506	3.92658e-05	4.73688	3.08603
0.08	0.02	76	0.000627025	3.87785e-05	4.67843	3.046
0.08	0.02	77	0.000628332	3.8297e-05	4.62208	3.00698
0.08	0.02	78	0.000628676	3.78075e-05	4.56742	2.96893
0.08	0.02	79	0.000628041	3.73343e-05	4.51512	2.93181
0.08	0.02	80	0.000629253	3.68873e-05	4.4632	2.89564
0.08	0.02	81	0.000630404	3.64498e-05	4.41262	2.86035
0.08	0.02	82	0.000630988	3.601e-05	4.36319	2.8259
0.08	0.02	83	0.000622779	3.64999e-05	4.80476	2.82605
0.08	0.02	84	0.000623473	3.6072e-05	4.7516	2.79292
0.08	0.02	85	0.000624534	3.56632e-05	4.69971	2.76056
0.08	0.02	86	0.000625096	3.52529e-05	4.64893	2.72893
0.08	0.02	87	0.000626486	3.48751e-05	4.59912	2.69804
0.08	0.02	88	0.000626802	3.44803e-05	4.55118	2.66781
0.08	0.02	89	0.000628439	3.41317e-05	4.50345	2.63829
0.08	0.02	90	0.000629459	3.37677e-05	4.45731	2.60939
0.08	0.02	91	0.000629711	3.33975e-05	4.41262	2.5811
0.08	0.02	92	0.000631038	3.30609e-05	4.36797	2.55345
